id,name,entity_type,organization_id,person_id,bill_id,primary,classification
a2285abe-734b-4285-b5e9-80ca6a742f6f,Dusty Johnson,person,,ocd-person/1bc146c5-42d6-5bf7-a862-34747a4b8ed7,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
c621fec4-db02-406c-84e5-993d89e8a2bd,Addison P. McDowell,person,,,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
4b2ee0e5-6ca6-4d54-8acd-13b929627bd1,Pete Sessions,person,,ocd-person/4325bd84-1297-5481-a6b7-80534123c81f,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
3e5c6e5a-8b7e-40c5-9f67-0c4ca946d30a,Glenn Thompson,person,,ocd-person/2faf9e06-f667-5b60-830f-2161dae9c77a,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
cbe45f05-03a6-4a70-8b92-86823f8a5434,Troy Downing,person,,ocd-person/e7af88ed-3845-48da-aac8-a146688f1101,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
07aeba37-e61b-4c2f-aa58-1ee4cac2eda1,Michael A. Rulli,person,,ocd-person/91ba3b6a-a4c8-54ab-8964-8498641a6d8f,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
536a0dbe-e072-4c5e-8268-8f1998541ae5,Jake Ellzey,person,,ocd-person/7add5a36-095e-5209-b94f-71b436555100,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
06646f8e-3e95-482b-8e4a-56cd054d2c99,Zachary Nunn,person,,ocd-person/144ba1b8-981f-58d8-b85d-c38fca7d524c,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
e05e22f3-d43e-47ea-805f-4f9fda429192,Josh Brecheen,person,,ocd-person/68651247-63fc-5dad-8071-4efef949f7fd,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
a38f5937-1441-405e-b7d5-4fde0cfd217f,Andrew Ogles,person,,ocd-person/5916e23e-c486-5d60-88c8-56bb65c23763,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
f1f8c510-486c-4830-b069-0cac730e1ce4,Tony Wied,person,,ocd-person/153bfb26-334e-52a4-9659-424ef09470eb,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
3f0100eb-dcc5-4216-96a9-00facb2f19be,Dan Crenshaw,person,,ocd-person/6e2bcde3-a1f5-5296-9f9f-88c71885f3db,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
0dfbf00c-3ae6-47af-a216-274f5f9f723c,Doug LaMalfa,person,,ocd-person/4e34a7cb-7c10-5e5d-8086-a33ef00207bd,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
e9c7fbd2-7fcb-4fb3-b839-bc7d373439fc,John R. Moolenaar,person,,ocd-person/cb38b814-2794-505a-9232-f1bd56ca3ca0,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
e05e8687-2ff0-435d-ada5-e8695798e0d7,William R. Timmons,person,,,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
2ae2967b-361e-49ce-aaab-a86dbb769bdc,Gabe Evans,person,,ocd-person/592f328f-6338-45ea-aea8-c996eba98b37,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
c4c3fd9a-72a8-4845-bf22-564687e5af89,Abraham J. Hamadeh,person,,,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
7c236b8a-2984-40ea-998b-8b845ecb03f4,Randy K. Weber,person,,,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
519c4637-38d5-445b-92f8-77b1a3ae1167,Thomas P. Tiffany,person,,ocd-person/5048bd11-acf0-5775-a75f-5f085fc8bc11,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
ff4d3975-1eec-4d76-97c6-7004b3e4d332,Derek Schmidt,person,,ocd-person/36a3cc6d-57a7-4312-a979-f6a17ae40c93,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
cbcca591-b2bc-4128-8afe-67932c20e58e,Chuck Edwards,person,,ocd-person/1b8394c7-93d4-5a22-91cf-264782834b9b,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
6ab8e6a1-b76c-432a-955d-51188a53d0af,Brian Babin,person,,ocd-person/e1f14f02-810c-52c5-8ad5-b2744b95a069,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
783956dc-1811-401c-8012-18485cc27324,Ashley Hinson,person,,ocd-person/50705d33-6967-5424-8f57-7df22ecbc6e6,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
5f4afe02-f7ab-49d6-bd10-e941fa9c7ca2,Clay Higgins,person,,ocd-person/ffc5bfa2-67c8-5743-afa6-3250b0752485,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
c7c77a34-24e0-4f15-8c3d-9aca7ab76483,Troy Balderson,person,,ocd-person/7ba189b5-1c2a-5acd-8118-446326a8e02b,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
7ae89c00-d96a-4d7d-b2ae-045c6b42d43c,Mariannette Miller-Meeks,person,,ocd-person/fc8623ea-be1e-518f-aa76-3598910fa676,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
bed8ccc2-2725-4f34-bcba-79ae6ab0c822,Daniel Meuser,person,,ocd-person/df0edff1-f76c-5916-b28e-f70338b23a7a,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
24cde4c0-982a-42ae-a6bc-2610fa218014,Jack Bergman,person,,ocd-person/5f3b131a-0f64-5d55-875a-2861e5347727,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
7ecc4a6c-1908-461b-b81b-fc566cec46f0,Nancy Mace,person,,ocd-person/c50627f5-6447-55e3-9ca9-183daf188b58,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
0ce45274-a259-44f9-86fa-026614d6aa62,Tom McClintock,person,,ocd-person/173a4f3f-e38f-569e-97b2-e0424195f16c,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
bcf671ce-d2ec-4544-b1fe-10f5b415a2a0,Andrew R. Garbarino,person,,ocd-person/4ec1dbc4-ea21-5f61-92b1-fa55b47a4c61,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
ae75426a-91cd-4f05-a5d4-8e02a76fe782,Mary E. Miller,person,,ocd-person/b98a30a0-ae7f-5910-9883-3132a7164446,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
d592445f-9cf5-4b0d-9e1f-e656b6175ddd,Robert B. Aderholt,person,,ocd-person/1a69c825-1015-5d72-a8d8-a720d586c3b4,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
78d69c52-4a1c-4dcc-90bc-62f34429c2a3,Maria Elvira Salazar,person,,ocd-person/23524e03-1206-50cb-844d-ddea47f258da,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
bc9d4743-84a8-4845-93de-b0598ddaa789,Don Bacon,person,,ocd-person/d409840c-63c1-53e4-9ff6-e5677cef9fe6,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
0eaf9555-3a01-4620-bc4a-97698d0c017b,Brad Finstad,person,,ocd-person/bc26b71a-566f-57fd-9d5b-23bc27e4c4a4,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
9255440f-3f05-41d2-9495-3b6691538872,Scott DesJarlais,person,,ocd-person/e34e7060-b2be-56c9-a20f-42de3d875b88,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
9ecca7be-bb99-4040-8ff7-aa24528f3a6f,Troy E. Nehls,person,,ocd-person/ec5c60e6-2666-535c-a95a-ec6ab9e02e3f,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
b3ce862a-5fdc-4db2-b958-bd0dc345d102,David Rouzer,person,,ocd-person/5e9726e3-2aae-5708-9227-0e95ac43c203,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
1248b733-6cc0-42e3-91e0-29325c0eb437,Mike Bost,person,,ocd-person/f49d7d57-812e-584d-85f7-0c3b547bfca4,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
2abe0c1c-bad3-492c-a65e-c14366b89f64,Ron Estes,person,,ocd-person/09eb0ce6-8616-5896-b1d2-d90f494eb4d9,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
eeccc886-bce4-4713-8d91-392bd6cd783f,Juan Ciscomani,person,,ocd-person/435b9cf1-2f02-5ec2-a54e-a42ef044db07,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
0dbe1059-8584-4f42-af42-6f78490c0a45,Claudia Tenney,person,,ocd-person/21f20fe0-1075-512d-99a6-cafcebf57d20,ocd-bill/dd7a1f5b-6576-4cd2-8840-5e4605e617e5,FALSE,cosponsor
7311bd3f-9fe7-4b50-b208-2640234e9d8b,Russ Fulcher,person,,ocd-person/59f2dee7-1c9f-588e-a8ca-158e054f7fca,ocd-bill/a86c252c-aa41-4fc6-88fe-de27ea2097bf,TRUE,primary
71e3e46d-41bc-4766-8781-41fc9a04634d,Robert Menendez,person,,ocd-person/a516a327-22fc-57af-931b-f28926b44b85,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
fb994574-5fc0-45c6-8b75-3080836eecc4,Raja Krishnamoorthi,person,,ocd-person/b13e8680-abc9-51dc-a6b6-bed78927bfff,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
0c778419-b786-4e29-8f7b-db1ea7cdd051,Brendan F. Boyle,person,,ocd-person/d1509871-89c0-5f39-bc3d-b55e444e3909,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
8616e9f2-b866-4b66-98e2-c126fd04fff7,Kristen McDonald Rivet,person,,ocd-person/136f657c-3ae1-48b7-9b14-a97a0a75cd8c,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
1dbdf942-2ee5-41f4-bcf7-a367b2e6f871,Shomari Figures,person,,ocd-person/df368e3b-72b7-4608-a291-9eb0c0b78eec,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
04f8b70c-d610-4fd4-90f8-aeb79dbba0cb,Kathy Castor,person,,ocd-person/4e9be052-7054-5a13-84af-4e5176dbac41,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
c6a00be6-fe83-4979-b92e-6ab85e6324fd,Marc A. Veasey,person,,ocd-person/fe3cbb3c-90cd-5661-8f02-2e7da15459b8,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
52c08b5d-31f8-4568-9e51-9db218ea51da,Norma J. Torres,person,,ocd-person/32caaab6-5712-57c2-83c6-7b226b2c1056,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
aa24ebcf-003c-44f8-a1d6-a31333c98697,Jahana Hayes,person,,ocd-person/1d87ca8c-1a95-531f-bbdd-34e1679d45d2,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
c56a8d9c-370c-4e8c-9a50-e11e8ee12bc3,Betty McCollum,person,,ocd-person/61c4224a-c1d6-5739-bca6-0db7e58d84bd,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
b74f8a04-0556-4dd4-8f20-a22f3b6ba71e,Daniel S. Goldman,person,,ocd-person/4c77555b-f35d-53ca-8c7d-7950b90a1b60,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
940d0911-6e9e-498e-9913-630631b60dd7,Pramila Jayapal,person,,ocd-person/7849cc06-924b-5f36-a446-1f97d9fbdc63,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
e99bb4e0-20fe-4ece-a685-ce8c9b5ab58d,Raúl M. Grijalva,person,,ocd-person/06cee575-8fbe-5552-9f2b-9fe5aa2a3725,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
90deb57d-8f21-4173-8e76-c03759084e6e,Troy A. Carter,person,,ocd-person/5e3dc0b5-2afe-5b83-ab42-9352225b2235,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
6fcb0405-7d61-45f5-921e-3114f1e57138,Linda T. Sánchez,person,,ocd-person/b01048a9-27a5-5fed-b5ef-7bf3b3be6d04,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
b60ea519-d3db-4972-9ca6-c9115fafb40b,Joe Neguse,person,,ocd-person/04243e35-118c-5541-a21e-763c594a083a,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
869b8819-59e4-47b5-b248-43c30f88c96e,Johnny Olszewski,person,,ocd-person/9069b9f9-6884-4f31-80ff-0b53c697ce3b,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
615eda5a-e629-49cd-912d-c576f21c724b,Maxine Waters,person,,ocd-person/fc7a4a9e-9274-546f-ae5c-bcf46f3fe0f2,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
f3d90326-4951-401f-979c-bfddfd7efef4,Donald Norcross,person,,ocd-person/b0e4bf70-7945-5f39-bb1b-f993a59367b4,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
27ca6b4b-13d1-4a4c-93a2-d6e8fb6592d5,Ted Lieu,person,,ocd-person/b472f29c-b960-5cea-b5fb-0e9d4d6d10a4,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
c21d87bd-4384-4d46-866e-f3759ecc8158,Alexandria Ocasio-Cortez,person,,ocd-person/d2a8d710-a781-5a40-b6f2-e46bffcf40d2,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
e07dcaa6-08b2-4b1c-972b-fe091cc76718,Dina Titus,person,,ocd-person/51152aac-2c93-5445-99ed-026df5b6ad37,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
40baf11d-7481-4880-9458-2dca9bb85477,Jerrold Nadler,person,,ocd-person/d6cd4f62-7c5f-5595-ac5e-4e40741e5f3b,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
b81c27e9-a0c1-4a06-a8da-56821293c772,Dwight Evans,person,,ocd-person/c9d5abc5-4c4a-5ff5-a132-8885eb020e6e,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
70256dc0-95a8-417a-ab9f-c639472602dd,Jennifer L. McClellan,person,,ocd-person/6d89e5cc-c605-55ff-ba4d-b3d58d6ac1af,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
09e8bea8-554c-4438-8a21-27d39dba279b,Suzanne Bonamici,person,,ocd-person/90d40f72-ffae-544d-86bb-b41605730fee,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
5b956904-f0a8-42cf-bf2f-4c2243935d0d,Greg Stanton,person,,ocd-person/3300ee9c-6602-5be9-9bb5-2fb7f65a8d5c,ocd-bill/616ed294-2a1a-40d6-8670-9cade6e189ba,FALSE,cosponsor
62e5d3c7-4960-4756-9771-cc908c790446,Michael A. Rulli,person,,ocd-person/91ba3b6a-a4c8-54ab-8964-8498641a6d8f,ocd-bill/a86c252c-aa41-4fc6-88fe-de27ea2097bf,FALSE,cosponsor
6c2b1340-4836-401c-9204-1db85ff3b7e8,Mike Lee,person,,ocd-person/461257ff-088f-5edd-b342-4652ce1c111f,ocd-bill/62b25b6f-edf7-4d0b-9dae-d2719aafd763,TRUE,primary
d47d9d85-770a-4401-bbed-20a78ec53634,Josh Hawley,person,,ocd-person/0a7d370e-88bd-5b83-9b93-c8607c036d7a,ocd-bill/f08c9408-2888-4c94-98d3-720abe9fdef4,TRUE,primary
a13c024f-3ee5-4839-ad9b-12c44a5d8cc1,Rick Scott,person,,ocd-person/3a57e816-1e10-58b5-8394-0272542ca567,ocd-bill/2fe23465-62c4-4d9a-9383-2a4f20528b14,TRUE,primary
a16245de-df17-4a57-bfbe-8df9d0faa8fc,Josh Harder,person,,ocd-person/3ed77541-5a79-56b1-94d9-79baa74e938b,ocd-bill/a80f6c5f-e757-4509-b73e-7f6f038d930a,TRUE,primary
8b2ea6ff-ff22-4ea0-a817-6aa52d5ddb1d,Sarah Elfreth,person,,ocd-person/69568308-0350-45d2-ace0-a8fafcefd002,ocd-bill/a80f6c5f-e757-4509-b73e-7f6f038d930a,FALSE,cosponsor
4981f7e4-d277-40db-8afc-fd7bdea4d9c2,Brian K. Fitzpatrick,person,,ocd-person/a6a4c673-58ba-587b-b36b-7a559c379f23,ocd-bill/a80f6c5f-e757-4509-b73e-7f6f038d930a,FALSE,cosponsor
7feb612a-2111-4751-98fa-53cb3eee00a8,Nydia M. Velázquez,person,,ocd-person/bc18d350-32b2-5e37-8b43-6f85ae9b5b09,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,TRUE,primary
afc4b451-f1c9-498a-8dde-b893d9f367ed,Pablo José Hernández,person,,ocd-person/1d2ca024-3e33-4da9-b759-0d4bfdec43e9,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,FALSE,cosponsor
4b672909-72ad-4fbe-8151-83246e13a843,Adriano Espaillat,person,,ocd-person/0d73f18d-36c1-526d-9d5c-5a0a63ff60af,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,FALSE,cosponsor
020cdabd-d311-4118-819c-9a6f200ee8c9,Grace Meng,person,,ocd-person/ae123357-c70e-5d29-b16f-2d17775ab0f6,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,FALSE,cosponsor
24fde695-da73-4112-83f4-d11d82f57fad,Daniel S. Goldman,person,,ocd-person/4c77555b-f35d-53ca-8c7d-7950b90a1b60,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,FALSE,cosponsor
e47c97c5-e7f1-4706-89a2-8735788d33d3,Delia C. Ramirez,person,,ocd-person/34d76857-187b-5f62-a2d1-ddfcd13494cf,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,FALSE,cosponsor
b29a52c9-b8b0-4266-a9d3-785ef3848142,Alexandria Ocasio-Cortez,person,,ocd-person/d2a8d710-a781-5a40-b6f2-e46bffcf40d2,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,FALSE,cosponsor
af6dca61-cced-4548-aa5d-09db33343792,Ritchie Torres,person,,ocd-person/3a4aef6c-28c5-5cb7-a664-0e8c9d0c4fd2,ocd-bill/258bfc9a-b0e0-45f3-ad35-ac05353fbe26,FALSE,cosponsor
7d33794b-84b1-4729-b812-432855363051,Mike Rounds,person,,ocd-person/bfd392c5-2d61-56fa-94c6-ea12aaee7ea6,ocd-bill/2fe23465-62c4-4d9a-9383-2a4f20528b14,FALSE,cosponsor
57a7d9f7-5112-42a0-bf20-819611830597,Tommy Tuberville,person,,ocd-person/0ee1b661-2035-5dc1-ab1c-b87d25682775,ocd-bill/2fe23465-62c4-4d9a-9383-2a4f20528b14,FALSE,cosponsor
fd019ab1-8725-4e42-b392-6f1a7c879daa,Cynthia M. Lummis,person,,ocd-person/b6ae1e91-803f-5ce8-98fe-86f85c52dd42,ocd-bill/446fb4a9-e9e6-4c01-a790-b5f88959f9c2,TRUE,primary
fd98d233-98a7-4472-a331-fcaa64a8f09c,David P. Joyce,person,,ocd-person/b7ff0450-1acd-5127-b3f5-7246374119a9,ocd-bill/49366cf0-d645-4a8a-8019-efa1592a57b5,TRUE,primary
a080e739-3271-4bd6-9d08-e52380b6e56a,Mike Carey,person,,ocd-person/e2402add-94f2-53fa-9f40-69ba590c744f,ocd-bill/49366cf0-d645-4a8a-8019-efa1592a57b5,FALSE,cosponsor
c1958bdb-8643-4c63-be5e-891cacf12670,David J. Taylor,person,,,ocd-bill/49366cf0-d645-4a8a-8019-efa1592a57b5,FALSE,cosponsor
91869766-7414-4711-9748-37256298045b,Erin Houchin,person,,ocd-person/c5e2bb91-8e10-5b4c-a442-bf5edb05bd45,ocd-bill/49366cf0-d645-4a8a-8019-efa1592a57b5,FALSE,cosponsor
fd88f6fa-0066-4a08-a1fb-5b1d1c1bd679,Andy Barr,person,,ocd-person/fe2fa2c7-83de-5bf2-b602-6ca9f7fc8a6f,ocd-bill/49366cf0-d645-4a8a-8019-efa1592a57b5,FALSE,cosponsor
7d216ba1-81a5-43f7-908f-657647cb7c8e,Michael A. Rulli,person,,ocd-person/91ba3b6a-a4c8-54ab-8964-8498641a6d8f,ocd-bill/49366cf0-d645-4a8a-8019-efa1592a57b5,FALSE,cosponsor
8ee69d2a-f9fb-4db0-bbc6-df9b693f33f8,John Barrasso,person,,ocd-person/80f88c07-5f6d-5ca3-8121-9202259a50f2,ocd-bill/446fb4a9-e9e6-4c01-a790-b5f88959f9c2,FALSE,cosponsor
9891eb34-fc84-4f00-9cc9-967cf3da6cd0,Cynthia M. Lummis,person,,ocd-person/b6ae1e91-803f-5ce8-98fe-86f85c52dd42,ocd-bill/395e9f10-e058-42ed-8157-09e14096942f,TRUE,primary
11d71985-42b2-45b3-8e4a-529108041fc0,John Barrasso,person,,ocd-person/80f88c07-5f6d-5ca3-8121-9202259a50f2,ocd-bill/395e9f10-e058-42ed-8157-09e14096942f,FALSE,cosponsor
a65f221f-7452-4137-b006-b1dd34d620d0,Mike Lee,person,,ocd-person/461257ff-088f-5edd-b342-4652ce1c111f,ocd-bill/395e9f10-e058-42ed-8157-09e14096942f,FALSE,cosponsor
c3fb46fd-dee1-490a-8d3a-a2108ca7dece,Mike Rounds,person,,ocd-person/bfd392c5-2d61-56fa-94c6-ea12aaee7ea6,ocd-bill/395e9f10-e058-42ed-8157-09e14096942f,FALSE,cosponsor
3acf6ea5-1115-4d39-a7a7-96bb7aea3cfb,Mike Kelly,person,,ocd-person/72511635-46e3-536d-8880-b32c7cf3e470,ocd-bill/1490ebf2-d78c-45f5-b5e5-074e660a3618,TRUE,primary
4861d36f-5ec6-4d47-89ef-82dd7358c183,Mary E. Miller,person,,ocd-person/b98a30a0-ae7f-5910-9883-3132a7164446,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
f84be981-a1e3-4811-b052-e940fcc1b469,Pete Sessions,person,,ocd-person/4325bd84-1297-5481-a6b7-80534123c81f,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
4ce5ea37-6ec2-4d89-b0b6-1fdd3a402f14,Ralph Norman,person,,ocd-person/9b2b75b5-2641-51be-91c3-9d14d40e4d1a,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
72a39775-2516-451d-b061-0d4d47e8aeb1,Darrell Issa,person,,ocd-person/15e5e4c2-568f-55b4-9aa2-54797027c984,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
c3ab84b8-4bc6-42cc-9767-3fc59cae92a2,Ryan K. Zinke,person,,ocd-person/23aee4a1-f0aa-5803-9678-aebad9194f19,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
348aa8d3-1ef8-478f-ae17-68dcad392bc1,Tom McClintock,person,,ocd-person/173a4f3f-e38f-569e-97b2-e0424195f16c,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
35d557b0-ca20-407d-97d1-64d4250242aa,Andrew Ogles,person,,ocd-person/5916e23e-c486-5d60-88c8-56bb65c23763,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
4eb5860a-52c4-481e-bbdd-973b323820b3,Russ Fulcher,person,,ocd-person/59f2dee7-1c9f-588e-a8ca-158e054f7fca,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
cbd387b9-6822-448e-a0d3-aec5ad86d456,Brian Babin,person,,ocd-person/e1f14f02-810c-52c5-8ad5-b2744b95a069,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
6a6721c5-f27c-4323-b63d-6950bb95a79b,Keith Self,person,,ocd-person/404f8ca3-d216-5c95-b5aa-17176b25aa16,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
9461fd4e-527d-414c-8f7f-c2c942079a98,Andy Harris,person,,ocd-person/74a68d2f-f563-50d8-80a7-408346b8ba14,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
ce1e69b0-eb0d-4f8a-9e82-c6bee0fc4e14,Brett Guthrie,person,,ocd-person/a7ba76d3-828f-52bd-9b30-cdbacf0af2b8,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
973b96b3-4804-40d1-ba3e-32ad7d588c9a,Lauren Boebert,person,,ocd-person/bbaa33e5-6ab2-5fba-bb46-35e44f89e553,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
5b7f4bc5-c34e-41de-b293-8563e03da721,Andy Biggs,person,,ocd-person/86b4b077-b73b-579b-bb73-bc5a4a73719a,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
1f85ebb4-6bd4-469c-8138-7f1d9a021dd1,Scott Fitzgerald,person,,ocd-person/ad74f627-3223-5505-811c-599046becb2e,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
a3b37ade-a968-4ef3-9f2b-b4339976f5bf,Jefferson Van Drew,person,,ocd-person/a7706596-7110-5866-935b-b44668b92af1,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
03e2f865-388b-40df-b432-de663b0684e0,Ben Cline,person,,ocd-person/bb0d60f6-19a4-5229-a67d-a1d428e7c0b2,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
ed96f7f2-f06d-407e-919e-dd490096279b,Trent Kelly,person,,ocd-person/c495bde9-29b3-5e71-ab0e-dedff0de9a84,ocd-bill/a9da213f-3000-4fb0-9bff-e7d9bcbed977,FALSE,cosponsor
